addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
甘肃省,庆阳市,西峰区,显胜乡,107.6613715,35.4983332,0.0,1.0,0.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,5194684548,8893674,庆阳市西峰区,庆阳市西峰区显胜乡,20.0,23.0,5.0,2.8,50.8,68.53999999999999,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,庆城镇,107.879044,36.008623,15.0,1.0,48.0,39.0,96.0,4.0,5.0,4.0,3.0,2.0,12.0,3.0,0.0,1.0,5.0,5.0,526.0,8.0,8.0,1.0,0.0,29.0,20.0,38.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,257.0,6.0,6.0,8114432514,-1,庆阳市庆城县,庆阳市庆城县庆城镇,12.0,30.0,18.0,20.0,80.0,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,驿马镇,107.6007283,35.8871137,5.0,0.0,0.0,9.0,155.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,40.0,4.0,8.0,2.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,3191198022,-1,庆阳市庆城县,庆阳市庆城县驿马镇,8.0,24.0,5.0,12.5,49.5,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,三十里铺镇,107.7792358,36.097517,3.0,0.0,0.0,13.0,49.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,156.0,5.0,7.0,1.0,0.0,0.0,5.0,25.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,74.0,4.0,4.0,3191187427,-1,庆阳市庆城县,庆阳市庆城县三十里铺镇,8.0,28.0,7.0,19.0,62.0,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,马岭镇,107.6448491,36.2176444,3.0,0.0,8.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,5.0,3.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,3824162877,-1,庆阳市庆城县,庆阳市庆城县马岭镇,9.0,17.8,0.0,7.2,34.0,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,玄马镇,107.8944628,36.0774206,4.0,0.0,2.0,12.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,76.0,4.0,5.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,3.0,5.0,979121699,-1,庆阳市庆城县,庆阳市庆城县玄马镇,9.0,24.0,5.0,17.0,55.0,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,白马铺镇,107.7497862,35.8986947,4.0,2.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,113.0,4.0,5.0,4.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,3.0,3.0,3191210358,-1,庆阳市庆城县,庆阳市庆城县白马铺镇,8.0,20.7,0.0,17.0,45.7,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,桐川镇,107.5187369,36.0134108,4.0,2.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,7.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,3.0,5194817129,-1,庆阳市庆城县,庆阳市庆城县桐川镇,8.0,21.0,5.0,10.8,44.8,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,赤城镇,107.8135173,35.8260155,0.0,2.0,0.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,64.0,4.0,7.0,0.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,5.0,3191210357,-1,庆阳市庆城县,庆阳市庆城县赤城镇,8.0,24.0,5.0,15.5,52.5,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,高楼镇,107.8609664,35.9148942,6.0,0.0,1.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3191210359,-1,庆阳市庆城县,庆阳市庆城县高楼镇,8.0,21.7,5.0,5.2,39.900000000000006,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,太白梁乡,107.421874,35.9749974,4.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,6036896255,-1,庆阳市庆城县,庆阳市庆城县太白梁乡,8.0,16.3,0.0,2.1,26.400000000000002,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,土桥乡,107.4375049,36.1027965,0.0,3.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6036896256,-1,庆阳市庆城县,庆阳市庆城县土桥乡,8.0,13.4,0.0,1.4,22.799999999999997,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,蔡口集乡,107.3690555,36.1364402,0.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5194816392,-1,庆阳市庆城县,庆阳市庆城县蔡口集乡,8.0,13.1,0.0,2.0,23.1,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,南庄乡,107.9838575,36.0682996,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6036896253,-1,庆阳市庆城县,庆阳市庆城县南庄乡,12.0,9.2,5.0,4.2,30.4,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,翟家河乡,107.636867,36.1366291,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4517482177,-1,庆阳市庆城县,庆阳市庆城县翟家河乡,9.0,13.5,0.0,2.0,24.5,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,庆城县,蔡家庙乡,107.7175939,36.0529692,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6036896252,-1,庆阳市庆城县,庆阳市庆城县蔡家庙乡,8.0,11.6,0.0,4.1,23.700000000000003,40.95333333333333,42.98571428571429,47.68
甘肃省,庆阳市,环县,环城镇,107.2955811,36.5788423,8.0,12.0,8.0,49.0,138.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,438.0,7.0,9.0,5.0,4.0,4.0,16.0,36.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,159.0,7.0,5.0,8113653395,-1,庆阳市环县,庆阳市环县环城镇,10.0,26.0,10.0,20.0,66.0,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,曲子镇,107.5138854,36.2922195,1.0,0.0,1.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,7.0,1.0,0.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,3.0,2988976966,-1,庆阳市环县,庆阳市环县曲子镇,8.0,22.1,5.0,11.0,46.1,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,甜水镇,106.784595,37.148588,6.0,0.0,6.0,6.0,34.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,4.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,2989285877,-1,庆阳市环县,庆阳市环县甜水镇,8.0,28.0,0.0,6.7,42.7,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,木钵镇,107.4373346,36.4462558,3.0,1.0,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2989219051,-1,庆阳市环县,庆阳市环县木钵镇,8.0,17.5,10.0,4.2,39.7,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,洪德镇,107.1823557,36.7698666,7.0,8.0,1.0,4.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.0,4.0,6.0,4.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,2.0,2987181652,-1,庆阳市环县,庆阳市环县洪德镇,8.0,20.8,0.0,10.3,39.1,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,合道镇,107.1884053,36.2987268,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,3.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,2988970436,-1,庆阳市环县,庆阳市环县合道镇,8.0,13.0,5.0,5.5,31.5,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,虎洞镇,106.9757591,36.5500742,20.0,10.0,4.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,4.0,6.0,7.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,2.0,2987263843,-1,庆阳市环县,庆阳市环县虎洞镇,10.0,17.6,0.0,6.4,34.0,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,毛井镇,106.606558,36.464481,0.0,0.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2987492943,-1,庆阳市环县,庆阳市环县毛井镇,8.0,24.0,0.0,1.0,33.0,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,樊家川镇,107.462129,36.5802704,0.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2989208299,-1,庆阳市环县,庆阳市环县樊家川镇,8.0,13.5,0.0,2.2,23.7,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,车道镇,106.735124,36.400773,0.0,0.0,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,1.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,2987492941,-1,庆阳市环县,庆阳市环县车道镇,8.0,22.4,5.0,7.8,43.199999999999996,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,天池乡,107.3169241,36.2372717,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6027885049,-1,庆阳市环县,庆阳市环县天池乡,8.0,11.5,5.0,0.1,24.6,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,演武乡,107.0755346,36.1573951,0.0,6.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2988260384,-1,庆阳市环县,庆阳市环县演武乡,8.0,15.0,0.0,2.0,25.0,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,八珠乡,107.5543196,36.545324,0.0,7.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2989043710,-1,庆阳市环县,庆阳市环县八珠乡,8.0,16.2,0.0,5.0,29.2,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,耿湾乡,107.257833,36.881351,0.0,7.0,4.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2989285875,-1,庆阳市环县,庆阳市环县耿湾乡,8.0,14.8,5.0,2.4,30.2,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,秦团庄乡,107.1738673,37.0578675,0.0,3.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,6027885048,-1,庆阳市环县,庆阳市环县秦团庄乡,8.0,21.700000000000003,5.0,4.2,38.900000000000006,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,山城乡,107.0276418,36.9577095,4.0,0.0,4.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,1.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,5.0,2989285876,-1,庆阳市环县,庆阳市环县山城乡,8.0,18.5,5.0,9.0,40.5,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,南湫乡,106.7052929,36.9081302,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2987646763,-1,庆阳市环县,庆阳市环县南湫乡,8.0,10.0,0.0,1.2,19.2,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,罗山川乡,106.9368346,36.7956773,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2987179665,-1,庆阳市环县,庆阳市环县罗山川乡,8.0,10.7,0.0,3.0,21.7,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,小南沟乡,106.8193524,36.6244549,0.0,2.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2987263845,-1,庆阳市环县,庆阳市环县小南沟乡,8.0,15.2,5.0,0.4,28.599999999999998,34.545,42.98571428571429,47.68
甘肃省,庆阳市,环县,芦家湾乡,106.5882865,36.3747353,10.0,0.0,2.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2987492942,-1,庆阳市环县,庆阳市环县芦家湾乡,8.0,22.0,0.0,4.0,34.0,34.545,42.98571428571429,47.68
甘肃省,庆阳市,华池县,悦乐镇,107.9113264,36.264702,5.0,0.0,15.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,48.0,2.0,7.0,1.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,2.0,5.0,4584765055,-1,庆阳市华池县,庆阳市华池县悦乐镇,9.0,22.0,5.0,14.9,50.9,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,柔远镇,107.9868501,36.4623978,4.0,0.0,3.0,30.0,48.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,96.0,3.0,7.0,4.0,0.0,3.0,18.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,63.0,3.0,5.0,3413835299,-1,庆阳市华池县,庆阳市华池县柔远镇,12.0,25.0,10.0,19.0,66.0,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,元城镇,107.789567,36.652024,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6029119788,-1,庆阳市华池县,庆阳市华池县元城镇,9.0,14.3,0.0,3.2,26.5,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,南梁镇,108.3382237,36.3994583,0.0,7.0,0.0,6.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,4.0,6029152851,-1,庆阳市华池县,庆阳市华池县南梁镇,11.0,21.1,5.0,6.7,43.800000000000004,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,城壕镇,108.0176961,36.2398123,0.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6029163824,-1,庆阳市华池县,庆阳市华池县城壕镇,8.0,14.3,0.0,4.0,26.3,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,五蛟镇,107.8058628,36.4495555,0.0,15.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,2671044857,-1,庆阳市华池县,庆阳市华池县五蛟镇,8.0,16.5,0.0,6.3,30.8,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,上里塬乡,107.7176239,36.2887343,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4517442029,-1,庆阳市华池县,庆阳市华池县上里塬乡,10.0,12.4,5.0,1.1,28.5,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,王咀子乡,107.7783819,36.2204697,0.0,8.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,5.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4517442030,-1,庆阳市华池县,庆阳市华池县王咀子乡,8.0,16.9,0.0,4.0,28.9,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,白马乡,107.727164,36.592608,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6029184605,-1,庆阳市华池县,庆阳市华池县白马乡,8.0,11.6,0.0,4.2,23.8,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,怀安乡,107.8198684,36.5826742,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6029119786,-1,庆阳市华池县,庆阳市华池县怀安乡,8.0,10.2,0.0,2.0,20.2,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,乔川乡,107.669691,36.763726,0.0,0.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,6029192668,-1,庆阳市华池县,庆阳市华池县乔川乡,8.0,17.3,0.0,4.2,29.5,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,乔河乡,108.0292731,36.5138124,1.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6029282585,-1,庆阳市华池县,庆阳市华池县乔河乡,11.0,18.4,5.0,4.4,38.8,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,山庄乡,108.2279284,36.3725133,0.0,12.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,25.0,2.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6029289628,-1,庆阳市华池县,庆阳市华池县山庄乡,10.0,12.9,0.0,5.5,28.4,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,林镇乡,108.3754625,36.3173814,0.0,5.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6029361486,-1,庆阳市华池县,庆阳市华池县林镇乡,12.0,10.0,0.0,3.3,25.3,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,华池县,紫坊畔乡,108.1874325,36.5332211,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6029366061,-1,庆阳市华池县,庆阳市华池县紫坊畔乡,8.0,13.6,0.0,2.2,23.8,32.766666666666666,42.98571428571429,47.68
甘肃省,庆阳市,合水县,西华池镇,108.0122243,35.8096872,9.0,1.0,10.0,16.0,50.0,3.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,5.0,50.0,6.0,9.0,6.0,1.0,6.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,5.0,8113784313,-1,庆阳市合水县,庆阳市合水县西华池镇,12.0,28.0,15.0,14.8,69.8,37.574999999999996,42.98571428571429,47.68
